CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Timestamp,Churn
CUST1227,Female,1,No,No,49,No,DSL,One year,Bank transfer,86.24,7939.21,2022-03-19T08:25:45,No
CUST1228,Male,0,No,No,65,No,DSL,One year,Mailed check,91.93,2508.97,2021-02-22T06:37:45,Yes
CUST1229,Male,0,Yes,No,37,No,DSL,Month-to-month,Electronic check,67.65,3043.68,2022-12-07T14:06:14,No
CUST1230,Female,0,No,Yes,26,Yes,DSL,Two year,Credit card,45.72,2041.73,2022-07-02T16:48:59,Yes
CUST1231,Female,0,No,No,19,Yes,No,Month-to-month,Mailed check,68.14,1601.54,2024-09-22T08:41:16,No
CUST1232,Female,0,Yes,Yes,61,No,Fiber optic,Month-to-month,Electronic check,115.08,6824.66,2022-12-30T07:36:04,No
CUST1233,Female,0,Yes,No,15,Yes,No,Month-to-month,Electronic check,103.78,4220.11,2023-09-19T10:20:28,No
CUST1234,Female,0,No,Yes,12,Yes,No,Two year,Mailed check,66.55,6064.46,2021-07-29T06:15:54,Yes
CUST1235,Female,0,No,Yes,19,Yes,DSL,One year,Credit card,42.56,3589.15,2021-04-29T09:53:04,No
CUST1236,Female,0,Yes,No,23,Yes,DSL,One year,Electronic check,108.96,2443.21,2022-05-13T03:01:35,Yes
CUST1237,Female,0,Yes,No,49,Yes,DSL,Month-to-month,Credit card,83.82,3472.22,2022-06-16T20:57:15,No
CUST1238,Male,0,No,Yes,6,No,DSL,Month-to-month,Credit card,60.47,1806.41,2025-08-15T01:26:38,Yes
CUST1239,Female,0,Yes,No,28,No,Fiber optic,Month-to-month,Mailed check,31.17,866.31,2021-08-08T06:04:47,No
CUST1240,Female,1,Yes,No,4,No,Fiber optic,Two year,Bank transfer,95.18,6877.09,2021-01-09T18:22:10,No
CUST1241,Male,0,No,Yes,34,No,No,Month-to-month,Credit card,51.7,4245.96,2022-11-08T14:57:10,Yes
CUST1242,Female,0,No,Yes,64,No,Fiber optic,Two year,Bank transfer,80.63,6196.71,2025-08-18T13:04:49,No
CUST1243,Male,1,Yes,No,69,No,No,Month-to-month,Mailed check,76.96,2500.81,2022-07-12T01:58:39,No
CUST1244,Male,0,No,No,6,No,DSL,Month-to-month,Mailed check,89.96,1339.74,2024-01-19T22:53:19,No
CUST1245,Female,0,No,No,43,Yes,No,Month-to-month,Mailed check,73.76,2303.93,2022-06-14T21:42:40,Yes
CUST1246,Male,0,No,No,71,No,No,One year,Mailed check,83.04,3899.54,2021-12-24T08:25:24,Yes
CUST1247,Male,1,No,Yes,12,Yes,Fiber optic,Month-to-month,Electronic check,28.15,1145.16,2021-05-01T04:57:54,No
CUST1248,Male,0,No,Yes,37,Yes,No,Month-to-month,Bank transfer,86.53,2764.99,2024-01-07T11:06:31,Yes
CUST1249,Male,0,Yes,No,12,Yes,DSL,Month-to-month,Mailed check,39.42,6953.54,2023-07-27T09:13:58,No
CUST1250,Female,0,Yes,Yes,53,Yes,DSL,Month-to-month,Mailed check,59.2,5712.15,2024-09-20T09:29:21,No
CUST1251,Male,1,No,Yes,43,Yes,,Two year,,,4077.13,2025-09-13T04:51:57,No
CUST1252,Female,0,No,Yes,12,No,DSL,Two year,Bank transfer,88.69,436.88,2024-06-13T07:51:54,No
CUST1253,Male,0,No,Yes,24,Yes,Fiber optic,Month-to-month,Mailed check,94.24,183.22,2022-01-04T23:03:38,No
CUST1254,Male,1,Yes,Yes,23,No,No,Two year,Bank transfer,90.49,5950.33,2021-08-03T13:06:15,No
CUST1255,Male,0,Yes,Yes,28,No,No,Month-to-month,Bank transfer,29.51,5314.92,2021-06-04T00:31:52,No
CUST1256,Male,0,Yes,Yes,69,No,No,Month-to-month,Mailed check,58.69,4362.37,2022-02-22T10:14:44,No
CUST1257,Female,0,Yes,No,17,Yes,No,Two year,Electronic check,48.07,,2022-01-07T18:10:23,No
CUST1258,Female,0,No,No,4,Yes,DSL,Two year,Mailed check,59.84,5282.23,2020-12-04T19:55:06,No
CUST1259,Male,1,No,Yes,17,No,,Month-to-month,,,4673.52,2020-04-16T19:26:30,No
CUST1260,Male,0,Yes,Yes,62,No,No,One year,Mailed check,39.29,7023.94,2022-08-08T12:19:00,Yes
CUST1261,Female,0,Yes,Yes,36,No,No,Month-to-month,Electronic check,70.21,5543.9,2023-07-28T10:37:11,Yes
CUST1262,Male,0,No,Yes,70,No,Fiber optic,Month-to-month,Credit card,108.49,6513.21,2021-05-12T09:13:31,Yes
CUST1263,Male,0,No,Yes,54,No,No,One year,Bank transfer,93.11,7576.23,2020-03-02T12:13:55,Yes
CUST1264,Male,1,No,No,11,Yes,Fiber optic,Two year,Bank transfer,92.54,4084.96,2021-10-23T21:51:53,No
CUST1265,Female,0,No,Yes,51,No,No,One year,Mailed check,104.87,3583.65,2022-04-12T17:43:44,No
CUST1266,Female,0,No,No,56,No,Fiber optic,Month-to-month,Mailed check,59.92,5491.2,2020-09-24T09:53:43,No
CUST1267,Female,0,Yes,No,45,No,No,Two year,Electronic check,95.95,3004.37,2020-12-24T20:18:02,No
CUST1268,Male,1,No,Yes,43,No,DSL,One year,Electronic check,25.87,2400.67,2022-10-12T05:26:46,No
CUST1269,Male,0,Yes,Yes,23,Yes,No,One year,Electronic check,25.64,5725.24,2023-03-04T09:25:46,No
CUST1270,Female,0,Yes,Yes,8,No,DSL,Month-to-month,Electronic check,53.18,5975.83,2020-10-25T10:16:31,Yes
CUST1271,Female,0,No,No,11,No,Fiber optic,One year,Electronic check,39.68,7733.65,2024-03-16T01:01:55,Yes
CUST1272,Female,0,Yes,No,8,Yes,DSL,Month-to-month,Mailed check,71.85,3469.04,2020-08-13T11:34:12,Yes
CUST1273,Female,0,Yes,No,21,No,No,Two year,Bank transfer,38.32,6298.39,2023-09-30T19:13:07,Yes
CUST1274,Male,0,No,Yes,16,Yes,DSL,One year,Electronic check,117.56,3047.7,2022-03-01T16:53:48,No
CUST1275,Female,0,Yes,Yes,32,Yes,DSL,Two year,Bank transfer,105.11,1974.14,2021-01-25T19:10:33,No
CUST1276,Male,0,No,Yes,46,No,No,Two year,Bank transfer,118.25,7762.05,2024-02-17T13:22:16,No
CUST1277,Female,0,No,Yes,14,No,Fiber optic,Month-to-month,Mailed check,100.78,428.39,2020-03-30T09:35:58,No
CUST1278,Male,1,Yes,Yes,32,Yes,DSL,One year,Credit card,115.11,1139.72,2021-06-30T08:46:01,No
CUST1279,Female,0,No,Yes,14,Yes,No,Two year,Electronic check,56.81,3012.89,2023-06-17T20:33:12,No
CUST1280,Female,1,No,No,26,No,DSL,One year,Electronic check,69.79,2767.62,2023-02-14T16:08:16,No
CUST1281,Female,0,Yes,No,60,No,Fiber optic,One year,Electronic check,43.98,7356.33,2024-06-12T13:39:38,No
CUST1282,Female,0,No,Yes,67,Yes,Fiber optic,One year,Electronic check,83.58,4523.25,2024-12-25T05:40:00,No
CUST1283,Male,1,Yes,Yes,47,No,Fiber optic,One year,Mailed check,98.82,,2020-03-21T11:43:30,Yes
CUST1284,Female,0,Yes,No,7,Yes,DSL,Two year,Credit card,69.87,4313.32,2025-05-23T11:04:43,No
CUST1285,Male,0,No,No,5,No,No,One year,Mailed check,49.64,6370.54,2020-06-06T11:08:49,Yes
CUST1286,Male,1,Yes,No,62,No,Fiber optic,Month-to-month,Electronic check,70.77,5019.19,2021-09-03T23:34:12,Yes
CUST1287,Male,0,No,Yes,1,Yes,No,Month-to-month,Electronic check,26.29,7251.94,2021-02-16T16:55:29,No
CUST1288,Male,0,Yes,No,21,Yes,Fiber optic,One year,Bank transfer,92.11,2183.32,2020-08-20T13:56:12,No
CUST1289,Female,0,No,No,20,No,DSL,One year,Bank transfer,65.16,6686.2,2021-07-15T12:56:57,No
CUST1290,Male,0,No,No,5,Yes,DSL,Month-to-month,Credit card,109.82,4375.79,2022-01-23T09:32:47,No
CUST1291,Male,0,Yes,No,69,No,Fiber optic,One year,Electronic check,112.33,520.9,2022-08-09T20:35:56,No
CUST1292,Male,0,Yes,No,12,No,No,Two year,Electronic check,32.55,6654.1,2022-03-09T16:06:53,No
CUST1293,Female,0,No,Yes,0,Yes,No,One year,Credit card,119.61,258.78,2025-01-03T23:37:26,No
CUST1294,Female,0,No,Yes,21,No,Fiber optic,One year,Bank transfer,116.98,1323.26,2020-04-25T07:51:28,No
CUST1295,Female,0,Yes,No,23,No,DSL,Two year,Bank transfer,82.71,3880.61,2023-01-24T12:07:20,Yes
CUST1296,Female,0,No,Yes,63,Yes,No,One year,Electronic check,102.54,2139.32,2021-10-30T07:07:53,No
CUST1297,Male,0,No,Yes,40,Yes,No,Two year,Bank transfer,21.84,4233.78,2021-04-23T19:55:26,No
CUST1298,Male,0,Yes,No,21,Yes,DSL,Two year,Credit card,117.04,5801.47,2021-12-11T02:05:26,No
CUST1299,Female,0,Yes,Yes,60,No,No,Month-to-month,Mailed check,65.63,1535.78,2022-07-11T21:54:25,No
CUST1300,Male,0,No,Yes,11,Yes,Fiber optic,Month-to-month,Bank transfer,110.97,6028.56,2021-08-15T15:40:46,No
CUST1301,Male,0,Yes,No,3,No,DSL,One year,Credit card,58.51,180.68,2024-04-16T00:27:39,No
CUST1302,Male,0,Yes,No,11,Yes,Fiber optic,Month-to-month,Electronic check,98.82,,2024-11-06T04:13:28,No
CUST1303,Female,1,No,Yes,32,No,DSL,One year,Mailed check,61.79,7286.03,2021-08-08T18:49:47,No
CUST1304,Female,0,Yes,Yes,20,No,,One year,,,6510.06,2020-05-07T14:51:59,Yes
CUST1305,Male,0,Yes,Yes,71,Yes,Fiber optic,Month-to-month,Mailed check,114.68,7025.67,2024-11-28T18:37:40,No
CUST1306,Female,0,No,No,71,No,Fiber optic,Month-to-month,Bank transfer,89.91,7630.42,2024-05-29T18:37:38,No
CUST1307,Female,0,Yes,Yes,51,No,No,One year,Electronic check,104.01,4198.74,2023-10-19T23:05:54,No
CUST1308,Female,1,No,Yes,46,Yes,No,One year,Bank transfer,74.34,1148.22,2022-08-20T03:39:28,No
CUST1309,Female,1,Yes,No,58,No,Fiber optic,One year,Bank transfer,111.83,3569.88,2024-04-27T07:41:38,Yes
CUST1310,Female,0,Yes,Yes,46,No,Fiber optic,Two year,Credit card,94.0,1061.68,2020-05-03T10:11:38,No
CUST1311,Male,0,No,No,55,No,,One year,,,1273.83,2023-02-23T02:17:07,No
CUST1312,Female,1,Yes,Yes,12,No,No,One year,Bank transfer,96.69,2511.4,2023-11-18T00:29:59,No
CUST1313,Male,1,Yes,No,43,No,Fiber optic,One year,Credit card,21.87,311.87,2020-07-10T02:37:35,No
CUST1314,Male,0,Yes,Yes,34,No,No,Month-to-month,Credit card,102.91,,2021-07-04T13:56:56,Yes
CUST1315,Female,0,Yes,Yes,28,Yes,DSL,Month-to-month,Mailed check,53.19,1385.01,2023-03-01T00:29:40,No
CUST1316,Male,0,Yes,No,55,Yes,Fiber optic,Two year,Bank transfer,79.83,916.92,2022-07-13T17:50:36,No
CUST1317,Male,1,Yes,No,4,Yes,No,One year,Bank transfer,94.94,3353.95,2023-10-09T18:05:17,No
CUST1318,Male,0,No,No,66,No,DSL,One year,Credit card,83.7,3335.92,2024-05-18T08:11:27,Yes
CUST1319,Female,0,Yes,No,52,Yes,Fiber optic,One year,Bank transfer,87.24,,2020-02-09T01:58:32,No
CUST1320,Female,0,Yes,No,59,Yes,No,One year,Bank transfer,109.27,696.48,2021-09-13T15:39:35,No
CUST1321,Male,0,No,No,5,No,,One year,,,2741.68,2024-11-22T10:38:47,No
CUST1322,Female,0,No,No,47,Yes,DSL,One year,Electronic check,74.71,7022.6,2023-02-18T19:03:43,No
CUST1323,Female,1,No,Yes,34,Yes,No,Month-to-month,Credit card,37.49,2156.67,2023-12-27T12:25:52,No
CUST1324,Female,0,Yes,Yes,17,No,Fiber optic,Two year,Electronic check,66.75,4684.05,2020-11-29T05:01:12,No
CUST1325,Female,0,No,Yes,10,Yes,No,Month-to-month,Electronic check,35.0,5238.2,2023-08-03T07:16:38,No
CUST1326,Male,0,No,Yes,50,Yes,DSL,Month-to-month,Mailed check,83.36,7488.59,2021-11-01T20:14:03,No
CUST1327,Male,0,Yes,Yes,22,Yes,DSL,Month-to-month,Electronic check,52.43,273.83,2023-01-12T08:27:55,No
CUST1328,Female,0,No,Yes,46,Yes,Fiber optic,Two year,Bank transfer,105.9,5030.58,2023-02-20T01:49:23,No
CUST1329,Female,0,Yes,Yes,58,Yes,No,One year,Credit card,54.36,3675.86,2020-02-15T09:42:13,No
CUST1330,Male,0,Yes,No,56,Yes,Fiber optic,Two year,Bank transfer,48.68,3024.56,2024-02-18T10:24:42,No
CUST1331,Male,0,Yes,Yes,55,No,Fiber optic,Month-to-month,Electronic check,69.13,5794.0,2020-11-07T08:08:11,Yes
CUST1332,Female,0,Yes,No,26,No,DSL,Month-to-month,Credit card,37.53,2344.42,2020-07-23T15:18:34,No
CUST1333,Male,0,Yes,Yes,34,Yes,No,Month-to-month,Credit card,40.38,4806.28,2023-06-14T18:00:43,No
CUST1334,Female,1,No,No,54,Yes,No,Month-to-month,Credit card,98.31,1257.18,2020-09-27T03:49:33,No
CUST1335,Female,1,Yes,Yes,8,Yes,DSL,One year,Credit card,69.72,621.79,2020-11-28T21:47:22,No
CUST1336,Male,0,No,Yes,17,No,DSL,Month-to-month,Mailed check,40.63,3830.65,2022-11-01T19:15:08,No
CUST1337,Male,0,Yes,Yes,43,Yes,No,Month-to-month,Mailed check,23.15,7753.91,2022-11-02T11:58:08,No
CUST1338,Female,1,No,Yes,20,No,Fiber optic,One year,Mailed check,66.65,3346.82,2022-08-22T16:57:06,Yes
CUST1339,Female,0,Yes,No,55,No,Fiber optic,Month-to-month,Credit card,94.26,7535.15,2024-12-28T20:06:52,Yes
CUST1340,Male,0,Yes,Yes,47,Yes,No,One year,Bank transfer,55.12,4252.69,2021-01-01T12:53:48,Yes
CUST1341,Female,1,Yes,No,0,No,Fiber optic,Two year,Electronic check,44.8,337.88,2022-05-14T08:33:50,No
CUST1342,Male,0,No,Yes,26,Yes,Fiber optic,One year,Mailed check,59.64,5693.17,2022-06-17T12:54:02,No
CUST1343,Female,0,No,Yes,44,No,DSL,Month-to-month,Bank transfer,115.91,4451.41,2021-02-15T17:45:12,Yes
CUST1344,Male,1,No,Yes,62,Yes,Fiber optic,One year,Mailed check,62.32,7156.53,2024-04-21T01:14:41,No
CUST1345,Male,0,Yes,Yes,57,Yes,DSL,Month-to-month,Mailed check,45.96,4284.24,2025-03-27T08:38:03,No
CUST1346,Male,0,Yes,No,39,No,Fiber optic,Month-to-month,Electronic check,76.92,4849.58,2022-07-14T21:11:09,Yes
CUST1347,Female,0,No,No,62,Yes,No,Two year,Credit card,101.07,3946.68,2024-08-23T20:29:25,No
CUST1348,Female,0,Yes,No,37,No,DSL,Month-to-month,Bank transfer,22.23,7412.67,2025-02-15T20:25:29,No
CUST1349,Male,0,No,Yes,28,Yes,No,Month-to-month,Mailed check,75.81,5338.03,2025-01-24T02:06:29,No
CUST1350,Female,0,Yes,Yes,39,No,DSL,Month-to-month,Credit card,103.63,846.69,2020-08-23T01:23:19,No
CUST1351,Male,1,No,Yes,18,Yes,Fiber optic,One year,Bank transfer,41.56,7390.14,2024-02-26T22:54:40,Yes
CUST1352,Male,0,No,Yes,55,Yes,No,Month-to-month,Mailed check,112.17,5561.13,2020-08-22T07:45:28,No
CUST1353,Female,0,Yes,No,43,Yes,DSL,Month-to-month,Credit card,77.77,5817.87,2021-02-02T03:21:25,No
CUST1354,Female,0,No,No,64,No,No,Month-to-month,Electronic check,71.67,4129.77,2024-05-02T18:20:38,Yes
CUST1355,Male,0,Yes,No,12,No,No,Two year,Mailed check,116.37,658.72,2022-11-27T22:26:56,No
CUST1356,Female,0,Yes,Yes,29,Yes,Fiber optic,Two year,Credit card,32.97,6722.45,2022-06-26T03:16:06,No
CUST1357,Female,1,Yes,No,48,Yes,DSL,One year,Electronic check,94.01,4470.36,2022-06-24T05:21:00,Yes
CUST1358,Male,1,No,Yes,62,Yes,Fiber optic,Two year,Credit card,101.86,613.56,2025-05-11T02:56:47,No
CUST1359,Male,0,No,No,70,No,No,Two year,Mailed check,68.86,324.98,2022-09-04T04:08:18,Yes
CUST1360,Female,0,No,No,34,Yes,,One year,,,5115.7,2024-11-04T15:01:07,No
CUST1361,Male,0,Yes,No,10,Yes,No,Two year,Mailed check,72.43,1622.45,2020-08-24T06:50:58,Yes
CUST1362,Male,0,Yes,No,48,Yes,No,Month-to-month,Credit card,35.35,1637.97,2024-11-09T20:59:20,No
CUST1363,Female,0,No,Yes,39,No,DSL,Month-to-month,Credit card,76.26,6783.51,2025-02-23T11:28:36,No
CUST1364,Male,0,Yes,Yes,20,Yes,No,Month-to-month,Mailed check,93.86,3945.96,2023-01-24T08:43:42,No
CUST1365,Male,1,Yes,No,46,Yes,DSL,Two year,Mailed check,73.11,5920.87,2021-05-10T11:26:17,No
CUST1366,Female,0,No,No,2,No,DSL,One year,Bank transfer,83.08,4132.41,2025-06-12T08:01:12,No
CUST1367,Female,0,No,Yes,29,Yes,DSL,Two year,Bank transfer,30.39,,2025-04-28T01:44:13,Yes
CUST1368,Male,0,Yes,No,66,No,No,One year,Mailed check,29.7,1664.71,2022-06-04T07:50:45,No
CUST1369,Male,0,Yes,No,61,No,Fiber optic,Month-to-month,Credit card,105.09,4031.4,2024-10-31T03:22:57,No
CUST1370,Female,0,No,No,36,No,No,One year,Credit card,24.93,4605.78,2023-08-06T21:12:25,Yes
CUST1371,Female,0,No,Yes,21,No,No,Month-to-month,Credit card,48.43,7920.61,2020-12-07T22:56:10,No
CUST1372,Female,0,Yes,Yes,30,No,DSL,Two year,Bank transfer,113.77,2702.2,2021-07-04T01:01:07,Yes
CUST1373,Female,0,Yes,No,45,Yes,Fiber optic,Two year,Credit card,65.89,364.44,2022-11-26T21:43:01,No
CUST1374,Male,0,Yes,No,44,Yes,DSL,One year,Bank transfer,87.45,1523.83,2025-08-10T15:19:17,No
CUST1375,Female,0,No,Yes,13,Yes,No,Two year,Credit card,42.17,,2025-09-14T16:37:08,No
CUST1376,Female,0,Yes,Yes,11,Yes,Fiber optic,One year,Mailed check,47.05,3470.61,2022-05-22T05:57:43,No
CUST1377,Male,0,Yes,Yes,62,Yes,DSL,Two year,Credit card,70.9,6240.36,2025-06-09T06:16:42,No
CUST1378,Female,0,Yes,Yes,37,Yes,No,Two year,Mailed check,83.81,4653.75,2022-12-19T02:16:35,Yes
CUST1379,Male,0,Yes,Yes,46,Yes,No,Two year,Mailed check,116.05,1214.35,2025-07-24T01:21:09,No
CUST1380,Female,0,Yes,Yes,53,Yes,Fiber optic,One year,Credit card,77.44,6572.22,2024-10-08T13:58:01,Yes
CUST1381,Female,0,Yes,Yes,54,No,No,One year,Bank transfer,29.6,4885.43,2022-05-05T07:07:27,No
CUST1382,Female,0,No,Yes,47,Yes,No,One year,Bank transfer,56.69,5072.05,2022-09-21T22:50:48,No
CUST1383,Male,0,No,No,71,Yes,No,Two year,Bank transfer,44.42,7149.62,2023-05-28T08:09:30,No
CUST1384,Male,0,No,No,14,No,No,Month-to-month,Credit card,45.44,2572.16,2025-03-20T13:41:03,Yes
CUST1385,Female,0,Yes,Yes,70,Yes,Fiber optic,One year,Mailed check,70.54,3738.14,2024-01-31T11:29:07,No
CUST1386,Male,0,No,No,15,No,No,Month-to-month,Bank transfer,51.67,2993.77,2020-12-07T03:42:15,No
CUST1387,Male,1,Yes,Yes,42,Yes,No,One year,Bank transfer,48.93,4867.47,2023-10-04T19:25:57,No
CUST1388,Male,0,Yes,No,6,Yes,No,One year,Electronic check,116.8,6993.27,2023-06-12T01:40:09,No
CUST1389,Male,1,Yes,Yes,42,No,Fiber optic,Month-to-month,Credit card,78.4,510.74,2025-08-17T16:33:32,No
CUST1390,Male,0,Yes,Yes,27,Yes,Fiber optic,Month-to-month,Credit card,46.18,3218.01,2024-10-30T11:46:05,No
CUST1391,Male,0,Yes,No,65,No,DSL,Two year,Credit card,47.59,360.08,2022-11-03T02:55:28,Yes
CUST1392,Female,1,No,No,59,No,Fiber optic,Month-to-month,Electronic check,101.1,1619.31,2023-12-22T20:40:44,No
CUST1393,Female,0,No,No,2,No,No,One year,Mailed check,108.65,6198.97,2024-04-21T06:11:11,No
CUST1394,Male,0,No,No,0,Yes,Fiber optic,Month-to-month,Mailed check,87.9,987.3,2021-10-22T15:46:49,Yes
CUST1395,Female,0,Yes,No,30,No,Fiber optic,Month-to-month,Bank transfer,63.14,4438.48,2022-12-04T23:47:48,No
CUST1396,Female,0,No,Yes,55,No,Fiber optic,Month-to-month,Electronic check,96.46,1026.73,2021-12-06T12:53:11,Yes
CUST1397,Female,0,Yes,Yes,45,Yes,No,Month-to-month,Electronic check,113.74,7884.02,2022-07-11T05:27:08,No
CUST1398,Female,0,No,Yes,31,No,DSL,Two year,Mailed check,36.62,1933.81,2020-11-03T03:35:27,No
CUST1399,Male,1,No,No,17,No,DSL,One year,Bank transfer,106.17,1987.49,2024-05-28T03:04:34,No
CUST1400,Female,0,No,Yes,67,Yes,DSL,One year,Credit card,104.88,421.11,2024-03-24T05:47:44,No
CUST1401,Female,1,No,Yes,34,Yes,DSL,One year,Credit card,56.65,417.35,2022-08-19T16:46:23,No
CUST1402,Male,1,No,No,22,Yes,Fiber optic,Two year,Credit card,49.18,6783.23,2022-02-24T07:08:35,No
CUST1403,Male,0,No,Yes,12,No,DSL,Month-to-month,Mailed check,76.53,6406.19,2023-05-23T20:44:36,No
CUST1404,Female,0,Yes,No,13,No,Fiber optic,One year,Credit card,47.23,6893.85,2020-08-15T04:34:01,No
CUST1405,Female,1,Yes,No,36,Yes,Fiber optic,One year,Bank transfer,34.54,4314.23,2022-01-09T03:11:04,Yes
CUST1406,Female,1,Yes,Yes,4,No,DSL,Month-to-month,Electronic check,115.31,281.01,2025-08-24T05:38:43,No
CUST1407,Female,0,Yes,Yes,21,No,No,One year,Bank transfer,69.14,4414.72,2023-06-04T17:59:04,No
CUST1408,Female,0,Yes,No,27,Yes,DSL,Month-to-month,Electronic check,67.23,429.39,2020-12-24T10:29:49,No
CUST1409,Female,0,No,No,3,Yes,DSL,Two year,Credit card,32.61,6285.53,2023-02-21T05:42:44,Yes
CUST1410,Male,0,Yes,Yes,49,Yes,Fiber optic,One year,Electronic check,70.42,5710.38,2024-11-17T07:00:50,Yes
CUST1411,Female,0,Yes,Yes,28,No,Fiber optic,One year,Credit card,94.28,4396.24,2024-11-04T21:02:55,Yes
CUST1412,Female,0,Yes,Yes,36,Yes,DSL,Month-to-month,Electronic check,44.8,6312.38,2020-01-25T00:18:12,No
CUST1413,Male,0,Yes,Yes,34,No,DSL,Two year,Mailed check,56.89,2194.13,2025-05-29T00:50:59,No
CUST1414,Male,0,Yes,Yes,19,Yes,No,One year,Mailed check,37.89,4086.04,2022-10-11T21:10:56,No
CUST1415,Male,0,Yes,No,34,No,No,Month-to-month,Mailed check,55.51,4176.84,2022-05-26T09:05:37,No
CUST1416,Male,0,Yes,No,1,Yes,,Two year,,,4017.21,2023-04-12T19:01:35,No
CUST1417,Female,0,Yes,Yes,57,No,Fiber optic,Month-to-month,Mailed check,43.71,,2021-10-08T11:39:22,No
CUST1418,Female,0,Yes,Yes,17,No,No,One year,Electronic check,22.95,4882.37,2024-10-20T22:44:33,No
CUST1419,Female,0,No,Yes,55,No,Fiber optic,One year,Credit card,73.62,345.88,2023-04-16T17:40:04,No
CUST1420,Female,0,Yes,Yes,63,No,Fiber optic,One year,Mailed check,77.95,4525.61,2021-02-26T05:20:16,No
CUST1421,Female,0,Yes,Yes,51,No,DSL,Month-to-month,Credit card,52.89,5149.53,2025-09-13T08:02:49,No
CUST1422,Female,1,No,No,21,No,No,Two year,Electronic check,84.16,3275.83,2021-12-27T04:38:23,Yes
CUST1423,Male,0,No,No,59,No,DSL,One year,Mailed check,23.79,7811.16,2025-08-22T15:06:17,No
CUST1424,Female,0,Yes,Yes,9,Yes,DSL,One year,Bank transfer,54.06,897.87,2023-08-22T14:10:32,Yes
CUST1425,Male,0,Yes,Yes,5,No,Fiber optic,Month-to-month,Bank transfer,34.46,7339.22,2025-05-01T20:10:17,Yes
CUST1426,Male,1,Yes,Yes,5,No,No,One year,Electronic check,42.98,6032.52,2024-03-29T23:38:14,Yes
CUST1427,Female,0,No,No,27,No,DSL,Month-to-month,Mailed check,58.25,5767.95,2022-02-07T19:37:23,No
CUST1428,Male,0,Yes,No,41,No,Fiber optic,One year,Mailed check,69.34,5167.17,2024-11-01T15:55:19,No
CUST1429,Female,0,No,No,40,No,DSL,Two year,Electronic check,29.32,6611.97,2024-01-21T11:32:48,No
CUST1430,Male,0,No,Yes,62,Yes,No,One year,Bank transfer,30.13,2358.12,2022-02-27T04:25:04,Yes
CUST1431,Female,0,No,Yes,21,Yes,Fiber optic,Month-to-month,Mailed check,87.4,,2021-11-22T12:37:02,No
CUST1432,Male,0,No,No,28,Yes,No,One year,Mailed check,60.41,7326.99,2021-02-28T17:42:34,Yes
CUST1433,Female,0,No,No,70,No,DSL,Month-to-month,Mailed check,37.65,5214.43,2023-10-16T10:28:12,No
CUST1434,Female,0,Yes,Yes,33,No,Fiber optic,Month-to-month,Credit card,43.49,924.6,2023-09-13T12:45:37,Yes
CUST1435,Female,0,Yes,No,1,No,DSL,Month-to-month,Credit card,92.01,5453.94,2024-04-08T07:42:16,No
CUST1436,Female,0,No,No,25,Yes,DSL,Two year,Bank transfer,25.18,6724.32,2020-10-26T11:49:15,No
CUST1437,Female,0,No,No,18,Yes,No,Two year,Mailed check,70.87,3848.42,2023-01-23T12:13:50,No
CUST1438,Male,0,No,Yes,19,Yes,Fiber optic,One year,Bank transfer,56.03,4201.78,2025-01-14T12:15:44,No
CUST1439,Male,0,No,Yes,32,No,,Month-to-month,,,3578.5,2024-07-11T03:12:34,No
CUST1440,Male,0,Yes,No,3,No,No,Two year,Credit card,99.01,1312.26,2022-06-11T02:34:29,No
CUST1441,Female,0,No,No,31,No,No,Month-to-month,Mailed check,88.92,2363.51,2020-04-22T05:51:22,No
CUST1442,Male,0,No,Yes,18,No,Fiber optic,One year,Bank transfer,58.48,2067.81,2024-06-12T13:44:23,No
CUST1443,Female,1,Yes,Yes,2,Yes,DSL,Month-to-month,Electronic check,83.12,6171.79,2024-07-29T16:12:58,No
CUST1444,Female,0,Yes,No,60,Yes,Fiber optic,Two year,Bank transfer,83.98,,2023-04-10T23:29:46,No
CUST1445,Male,0,Yes,No,37,Yes,Fiber optic,Two year,Electronic check,53.22,1651.32,2025-05-07T02:16:42,Yes
CUST1446,Male,0,Yes,No,5,Yes,DSL,Month-to-month,Mailed check,108.0,,2022-11-13T19:56:34,No
CUST1447,Female,0,No,Yes,55,Yes,Fiber optic,Month-to-month,Credit card,118.49,7449.27,2020-09-08T00:59:06,Yes
CUST1448,Male,0,No,No,39,No,Fiber optic,Month-to-month,Mailed check,51.44,5774.29,2025-07-25T17:35:10,No
CUST1449,Female,0,No,No,68,Yes,Fiber optic,Month-to-month,Credit card,100.12,1546.17,2024-01-25T11:43:24,No
CUST1450,Female,0,No,No,41,No,No,Month-to-month,Mailed check,70.09,,2020-03-25T23:44:10,Yes
CUST1451,Female,0,No,No,1,No,DSL,Month-to-month,Electronic check,66.37,5914.31,2021-02-01T13:40:36,No
CUST1452,Female,0,No,No,27,Yes,Fiber optic,One year,Mailed check,58.66,1853.42,2025-07-19T06:20:16,No
CUST1453,Female,0,No,Yes,16,Yes,No,One year,Bank transfer,49.2,1730.33,2020-01-09T07:27:23,No
CUST1454,Male,0,No,No,69,No,No,Two year,Bank transfer,111.95,3585.33,2023-11-15T06:25:59,Yes
